"","Group","Whitehall","Gender","Date","Civil.Service.grad","count","total","share","grp"
"940","DfE","WH","Male",2009,"SCS",70,3380,0.0207100591715976,"DfEMale"
"941","DfE","WH","Male",2010,"AO/AA",90,3100,0.0290322580645161,"DfEMale"
"942","DfE","WH","Male",2010,"EO",180,3100,0.0580645161290323,"DfEMale"
"943","DfE","WH","Male",2010,"G6/G7",360,3100,0.116129032258065,"DfEMale"
"944","DfE","WH","Male",2010,"SEO/HEO",540,3100,0.174193548387097,"DfEMale"
"945","DfE","WH","Male",2010,"SCS",60,3100,0.0193548387096774,"DfEMale"
"946","DfE","WH","Male",2011,"AO/AA",70,2790,0.025089605734767,"DfEMale"
"947","DfE","WH","Male",2011,"EO",170,2790,0.0609318996415771,"DfEMale"
"948","DfE","WH","Male",2011,"G6/G7",340,2790,0.121863799283154,"DfEMale"
"949","DfE","WH","Male",2011,"SEO/HEO",500,2790,0.17921146953405,"DfEMale"
"950","DfE","WH","Male",2011,"SCS",60,2790,0.021505376344086,"DfEMale"
"951","DfE","WH","Male",2012,"AO/AA",60,2790,0.021505376344086,"DfEMale"
"952","DfE","WH","Male",2012,"EO",140,2790,0.0501792114695341,"DfEMale"
"953","DfE","WH","Male",2012,"G6/G7",370,2790,0.132616487455197,"DfEMale"
"954","DfE","WH","Male",2012,"SEO/HEO",500,2790,0.17921146953405,"DfEMale"
"955","DfE","WH","Male",2012,"SCS",60,2790,0.021505376344086,"DfEMale"
"956","DfE","WH","Male",2013,"AO/AA",110,6530,0.0168453292496172,"DfEMale"
"957","DfE","WH","Male",2013,"EO",360,6530,0.0551301684532925,"DfEMale"
"958","DfE","WH","Male",2013,"G6/G7",900,6530,0.137825421133231,"DfEMale"
"959","DfE","WH","Male",2013,"SEO/HEO",1130,6530,0.173047473200613,"DfEMale"
"960","DfE","WH","Male",2013,"SCS",130,6530,0.0199081163859112,"DfEMale"
"961","DfID","WH","Female",2008,"AO/AA",130,1670,0.0778443113772455,"DfIDFemale"
"962","DfID","WH","Female",2008,"EO",140,1670,0.0838323353293413,"DfIDFemale"
"963","DfID","WH","Female",2008,"G6/G7",290,1670,0.173652694610778,"DfIDFemale"
"964","DfID","WH","Female",2008,"SEO/HEO",230,1670,0.137724550898204,"DfIDFemale"
"965","DfID","WH","Female",2008,"SCS",40,1670,0.0239520958083832,"DfIDFemale"
"966","DfID","WH","Female",2009,"AO/AA",100,1660,0.0602409638554217,"DfIDFemale"
"967","DfID","WH","Female",2009,"EO",140,1660,0.0843373493975904,"DfIDFemale"
"968","DfID","WH","Female",2009,"G6/G7",330,1660,0.198795180722892,"DfIDFemale"
"969","DfID","WH","Female",2009,"SEO/HEO",230,1660,0.13855421686747,"DfIDFemale"
"970","DfID","WH","Female",2009,"SCS",30,1660,0.0180722891566265,"DfIDFemale"
"971","DfID","WH","Female",2010,"AO/AA",100,1630,0.0613496932515337,"DfIDFemale"
"972","DfID","WH","Female",2010,"EO",130,1630,0.0797546012269939,"DfIDFemale"
"973","DfID","WH","Female",2010,"G6/G7",340,1630,0.208588957055215,"DfIDFemale"
"974","DfID","WH","Female",2010,"SEO/HEO",220,1630,0.134969325153374,"DfIDFemale"
"975","DfID","WH","Female",2010,"SCS",30,1630,0.0184049079754601,"DfIDFemale"
"976","DfID","WH","Female",2011,"AO/AA",80,1610,0.0496894409937888,"DfIDFemale"
"977","DfID","WH","Female",2011,"EO",120,1610,0.0745341614906832,"DfIDFemale"
"978","DfID","WH","Female",2011,"G6/G7",380,1610,0.236024844720497,"DfIDFemale"
"979","DfID","WH","Female",2011,"SEO/HEO",230,1610,0.142857142857143,"DfIDFemale"
"980","DfID","WH","Female",2011,"SCS",30,1610,0.0186335403726708,"DfIDFemale"
"981","DfID","WH","Female",2012,"AO/AA",70,1710,0.0409356725146199,"DfIDFemale"
"982","DfID","WH","Female",2012,"EO",100,1710,0.0584795321637427,"DfIDFemale"
"983","DfID","WH","Female",2012,"G6/G7",430,1710,0.251461988304094,"DfIDFemale"
"984","DfID","WH","Female",2012,"SEO/HEO",250,1710,0.146198830409357,"DfIDFemale"
"985","DfID","WH","Female",2012,"SCS",30,1710,0.0175438596491228,"DfIDFemale"
"986","DfID","WH","Female",2013,"AO/AA",60,1810,0.0331491712707182,"DfIDFemale"
"987","DfID","WH","Female",2013,"EO",100,1810,0.0552486187845304,"DfIDFemale"
"988","DfID","WH","Female",2013,"G6/G7",480,1810,0.265193370165746,"DfIDFemale"
"989","DfID","WH","Female",2013,"SEO/HEO",250,1810,0.138121546961326,"DfIDFemale"
"990","DfID","WH","Female",2013,"SCS",30,1810,0.0165745856353591,"DfIDFemale"
"991","DfID","WH","Male",2008,"AO/AA",70,1670,0.0419161676646707,"DfIDMale"
"992","DfID","WH","Male",2008,"EO",100,1670,0.0598802395209581,"DfIDMale"
"993","DfID","WH","Male",2008,"G6/G7",380,1670,0.227544910179641,"DfIDMale"
"994","DfID","WH","Male",2008,"SEO/HEO",220,1670,0.131736526946108,"DfIDMale"
"995","DfID","WH","Male",2008,"SCS",60,1670,0.0359281437125748,"DfIDMale"
"996","DfID","WH","Male",2009,"AO/AA",70,1660,0.0421686746987952,"DfIDMale"
"997","DfID","WH","Male",2009,"EO",90,1660,0.0542168674698795,"DfIDMale"
"998","DfID","WH","Male",2009,"G6/G7",370,1660,0.22289156626506,"DfIDMale"
"999","DfID","WH","Male",2009,"SEO/HEO",230,1660,0.13855421686747,"DfIDMale"
"1000","DfID","WH","Male",2009,"SCS",70,1660,0.0421686746987952,"DfIDMale"
"1001","DfID","WH","Male",2010,"AO/AA",60,1630,0.0368098159509202,"DfIDMale"
"1002","DfID","WH","Male",2010,"EO",80,1630,0.049079754601227,"DfIDMale"
"1003","DfID","WH","Male",2010,"G6/G7",390,1630,0.239263803680982,"DfIDMale"
"1004","DfID","WH","Male",2010,"SEO/HEO",220,1630,0.134969325153374,"DfIDMale"
"1005","DfID","WH","Male",2010,"SCS",60,1630,0.0368098159509202,"DfIDMale"
"1006","DfID","WH","Male",2011,"AO/AA",50,1610,0.031055900621118,"DfIDMale"
"1007","DfID","WH","Male",2011,"EO",80,1610,0.0496894409937888,"DfIDMale"
"1008","DfID","WH","Male",2011,"G6/G7",380,1610,0.236024844720497,"DfIDMale"
"1009","DfID","WH","Male",2011,"SEO/HEO",220,1610,0.136645962732919,"DfIDMale"
"1010","DfID","WH","Male",2011,"SCS",50,1610,0.031055900621118,"DfIDMale"
"1011","DfID","WH","Male",2012,"AO/AA",40,1710,0.0233918128654971,"DfIDMale"
"1012","DfID","WH","Male",2012,"EO",80,1710,0.0467836257309941,"DfIDMale"
"1013","DfID","WH","Male",2012,"G6/G7",440,1710,0.257309941520468,"DfIDMale"
"1014","DfID","WH","Male",2012,"SEO/HEO",210,1710,0.12280701754386,"DfIDMale"
"1015","DfID","WH","Male",2012,"SCS",50,1710,0.0292397660818713,"DfIDMale"
"1016","DfID","WH","Male",2013,"AO/AA",40,1810,0.0220994475138122,"DfIDMale"
"1017","DfID","WH","Male",2013,"EO",80,1810,0.0441988950276243,"DfIDMale"
"1018","DfID","WH","Male",2013,"G6/G7",480,1810,0.265193370165746,"DfIDMale"
"1019","DfID","WH","Male",2013,"SEO/HEO",240,1810,0.132596685082873,"DfIDMale"
"1020","DfID","WH","Male",2013,"SCS",50,1810,0.0276243093922652,"DfIDMale"
"1021","DfT","NWH","Female",2008,"AO/AA",4580,17400,0.263218390804598,"DfTFemale"
"1022","DfT","NWH","Female",2008,"EO",1630,17400,0.0936781609195402,"DfTFemale"
"1023","DfT","NWH","Female",2008,"G6/G7",140,17400,0.00804597701149425,"DfTFemale"
"1024","DfT","NWH","Female",2008,"SEO/HEO",1010,17400,0.0580459770114943,"DfTFemale"
"1025","DfT","NWH","Female",2008,"SCS",20,17400,0.00114942528735632,"DfTFemale"
"1026","DfT","NWH","Female",2009,"AO/AA",4430,17440,0.25401376146789,"DfTFemale"
"1027","DfT","NWH","Female",2009,"EO",1680,17440,0.0963302752293578,"DfTFemale"
"1028","DfT","NWH","Female",2009,"G6/G7",180,17440,0.0103211009174312,"DfTFemale"
"1029","DfT","NWH","Female",2009,"SEO/HEO",1060,17440,0.0607798165137615,"DfTFemale"
"1030","DfT","NWH","Female",2009,"SCS",10,17440,0.000573394495412844,"DfTFemale"
"1031","DfT","NWH","Female",2010,"AO/AA",4370,17460,0.25028636884307,"DfTFemale"
"1032","DfT","NWH","Female",2010,"EO",1680,17460,0.0962199312714777,"DfTFemale"
"1033","DfT","NWH","Female",2010,"G6/G7",200,17460,0.011454753722795,"DfTFemale"
"1034","DfT","NWH","Female",2010,"SEO/HEO",1140,17460,0.0652920962199313,"DfTFemale"
"1035","DfT","NWH","Female",2010,"SCS",0,17460,0,"DfTFemale"
"1036","DfT","NWH","Female",2011,"AO/AA",4280,16700,0.256287425149701,"DfTFemale"
"1037","DfT","NWH","Female",2011,"EO",1460,16700,0.0874251497005988,"DfTFemale"
"1038","DfT","NWH","Female",2011,"G6/G7",190,16700,0.011377245508982,"DfTFemale"
"1039","DfT","NWH","Female",2011,"SEO/HEO",1090,16700,0.0652694610778443,"DfTFemale"
"1040","DfT","NWH","Female",2011,"SCS",0,16700,0,"DfTFemale"
"1041","DfT","NWH","Female",2012,"AO/AA",4170,16260,0.256457564575646,"DfTFemale"
"1042","DfT","NWH","Female",2012,"EO",1420,16260,0.0873308733087331,"DfTFemale"
"1043","DfT","NWH","Female",2012,"G6/G7",190,16260,0.0116851168511685,"DfTFemale"
"1044","DfT","NWH","Female",2012,"SEO/HEO",1100,16260,0.0676506765067651,"DfTFemale"
"1045","DfT","NWH","Female",2012,"SCS",20,16260,0.001230012300123,"DfTFemale"
"1046","DfT","NWH","Female",2013,"AO/AA",4210,16120,0.261166253101737,"DfTFemale"
"1047","DfT","NWH","Female",2013,"EO",1410,16120,0.087468982630273,"DfTFemale"
"1048","DfT","NWH","Female",2013,"G6/G7",200,16120,0.0124069478908189,"DfTFemale"
"1049","DfT","NWH","Female",2013,"SEO/HEO",1090,16120,0.0676178660049628,"DfTFemale"
"1050","DfT","NWH","Female",2013,"SCS",10,16120,0.000620347394540943,"DfTFemale"
"1051","DfT","NWH","Male",2008,"AO/AA",3330,17400,0.191379310344828,"DfTMale"
"1052","DfT","NWH","Male",2008,"EO",4150,17400,0.238505747126437,"DfTMale"
"1053","DfT","NWH","Male",2008,"G6/G7",610,17400,0.0350574712643678,"DfTMale"
"1054","DfT","NWH","Male",2008,"SEO/HEO",1880,17400,0.108045977011494,"DfTMale"
"1055","DfT","NWH","Male",2008,"SCS",40,17400,0.00229885057471264,"DfTMale"
"1056","DfT","NWH","Male",2009,"AO/AA",3160,17440,0.181192660550459,"DfTMale"
"1057","DfT","NWH","Male",2009,"EO",4320,17440,0.247706422018349,"DfTMale"
"1058","DfT","NWH","Male",2009,"G6/G7",610,17440,0.0349770642201835,"DfTMale"
"1059","DfT","NWH","Male",2009,"SEO/HEO",1950,17440,0.111811926605505,"DfTMale"
"1060","DfT","NWH","Male",2009,"SCS",40,17440,0.00229357798165138,"DfTMale"
"1061","DfT","NWH","Male",2010,"AO/AA",3180,17460,0.18213058419244,"DfTMale"
"1062","DfT","NWH","Male",2010,"EO",4300,17460,0.246277205040092,"DfTMale"
"1063","DfT","NWH","Male",2010,"G6/G7",660,17460,0.0378006872852234,"DfTMale"
"1064","DfT","NWH","Male",2010,"SEO/HEO",1930,17460,0.110538373424971,"DfTMale"
"1065","DfT","NWH","Male",2010,"SCS",50,17460,0.00286368843069874,"DfTMale"
"1066","DfT","NWH","Male",2011,"AO/AA",3990,16700,0.238922155688623,"DfTMale"
"1067","DfT","NWH","Male",2011,"EO",3100,16700,0.18562874251497,"DfTMale"
"1068","DfT","NWH","Male",2011,"G6/G7",590,16700,0.0353293413173653,"DfTMale"
"1069","DfT","NWH","Male",2011,"SEO/HEO",1950,16700,0.116766467065868,"DfTMale"
"1070","DfT","NWH","Male",2011,"SCS",50,16700,0.0029940119760479,"DfTMale"
"1071","DfT","NWH","Male",2012,"AO/AA",3780,16260,0.232472324723247,"DfTMale"
"1072","DfT","NWH","Male",2012,"EO",3010,16260,0.185116851168512,"DfTMale"
"1073","DfT","NWH","Male",2012,"G6/G7",590,16260,0.0362853628536285,"DfTMale"
"1074","DfT","NWH","Male",2012,"SEO/HEO",1940,16260,0.119311193111931,"DfTMale"
"1075","DfT","NWH","Male",2012,"SCS",60,16260,0.003690036900369,"DfTMale"
"1076","DfT","NWH","Male",2013,"AO/AA",3730,16120,0.231389578163772,"DfTMale"
"1077","DfT","NWH","Male",2013,"EO",2880,16120,0.178660049627792,"DfTMale"
"1078","DfT","NWH","Male",2013,"G6/G7",580,16120,0.0359801488833747,"DfTMale"
"1079","DfT","NWH","Male",2013,"SEO/HEO",1930,16120,0.119727047146402,"DfTMale"
"1080","DfT","NWH","Male",2013,"SCS",60,16120,0.00372208436724566,"DfTMale"
"1081","DfT","WH","Female",2008,"AO/AA",150,2040,0.0735294117647059,"DfTFemale"
"1082","DfT","WH","Female",2008,"EO",140,2040,0.0686274509803922,"DfTFemale"
"1083","DfT","WH","Female",2008,"G6/G7",180,2040,0.0882352941176471,"DfTFemale"
"1084","DfT","WH","Female",2008,"SEO/HEO",240,2040,0.117647058823529,"DfTFemale"
"1085","DfT","WH","Female",2008,"SCS",40,2040,0.0196078431372549,"DfTFemale"
"1086","DfT","WH","Female",2009,"AO/AA",140,2100,0.0666666666666667,"DfTFemale"
"1087","DfT","WH","Female",2009,"EO",140,2100,0.0666666666666667,"DfTFemale"
"1088","DfT","WH","Female",2009,"G6/G7",190,2100,0.0904761904761905,"DfTFemale"
"1089","DfT","WH","Female",2009,"SEO/HEO",270,2100,0.128571428571429,"DfTFemale"
"1090","DfT","WH","Female",2009,"SCS",40,2100,0.019047619047619,"DfTFemale"
"1091","DfT","WH","Female",2010,"AO/AA",130,2150,0.0604651162790698,"DfTFemale"
"1092","DfT","WH","Female",2010,"EO",140,2150,0.0651162790697674,"DfTFemale"
"1093","DfT","WH","Female",2010,"G6/G7",210,2150,0.0976744186046512,"DfTFemale"
"1094","DfT","WH","Female",2010,"SEO/HEO",280,2150,0.130232558139535,"DfTFemale"
"1095","DfT","WH","Female",2010,"SCS",50,2150,0.0232558139534884,"DfTFemale"
"1096","DfT","WH","Female",2011,"AO/AA",120,1910,0.06282722513089,"DfTFemale"
"1097","DfT","WH","Female",2011,"EO",110,1910,0.0575916230366492,"DfTFemale"
"1098","DfT","WH","Female",2011,"G6/G7",190,1910,0.0994764397905759,"DfTFemale"
"1099","DfT","WH","Female",2011,"SEO/HEO",260,1910,0.136125654450262,"DfTFemale"
"1100","DfT","WH","Female",2011,"SCS",40,1910,0.0209424083769634,"DfTFemale"
"1101","DfT","WH","Female",2012,"AO/AA",80,1670,0.0479041916167665,"DfTFemale"
"1102","DfT","WH","Female",2012,"EO",90,1670,0.0538922155688623,"DfTFemale"
"1103","DfT","WH","Female",2012,"G6/G7",180,1670,0.107784431137725,"DfTFemale"
"1104","DfT","WH","Female",2012,"SEO/HEO",240,1670,0.143712574850299,"DfTFemale"
"1105","DfT","WH","Female",2012,"SCS",40,1670,0.0239520958083832,"DfTFemale"
"1106","DfT","WH","Female",2013,"AO/AA",80,1760,0.0454545454545455,"DfTFemale"
"1107","DfT","WH","Female",2013,"EO",90,1760,0.0511363636363636,"DfTFemale"
"1108","DfT","WH","Female",2013,"G6/G7",200,1760,0.113636363636364,"DfTFemale"
"1109","DfT","WH","Female",2013,"SEO/HEO",250,1760,0.142045454545455,"DfTFemale"
"1110","DfT","WH","Female",2013,"SCS",40,1760,0.0227272727272727,"DfTFemale"
"1111","DfT","WH","Male",2008,"AO/AA",100,2040,0.0490196078431373,"DfTMale"
"1112","DfT","WH","Male",2008,"EO",180,2040,0.0882352941176471,"DfTMale"
"1113","DfT","WH","Male",2008,"G6/G7",410,2040,0.200980392156863,"DfTMale"
"1114","DfT","WH","Male",2008,"SEO/HEO",500,2040,0.245098039215686,"DfTMale"
"1115","DfT","WH","Male",2008,"SCS",110,2040,0.053921568627451,"DfTMale"
"1116","DfT","WH","Male",2009,"AO/AA",80,2100,0.0380952380952381,"DfTMale"
"1117","DfT","WH","Male",2009,"EO",180,2100,0.0857142857142857,"DfTMale"
"1118","DfT","WH","Male",2009,"G6/G7",430,2100,0.204761904761905,"DfTMale"
"1119","DfT","WH","Male",2009,"SEO/HEO",530,2100,0.252380952380952,"DfTMale"
"1120","DfT","WH","Male",2009,"SCS",100,2100,0.0476190476190476,"DfTMale"
"1121","DfT","WH","Male",2010,"AO/AA",70,2150,0.0325581395348837,"DfTMale"
"1122","DfT","WH","Male",2010,"EO",170,2150,0.0790697674418605,"DfTMale"
"1123","DfT","WH","Male",2010,"G6/G7",460,2150,0.213953488372093,"DfTMale"
"1124","DfT","WH","Male",2010,"SEO/HEO",540,2150,0.251162790697674,"DfTMale"
"1125","DfT","WH","Male",2010,"SCS",110,2150,0.0511627906976744,"DfTMale"
"1126","DfT","WH","Male",2011,"AO/AA",60,1910,0.031413612565445,"DfTMale"
"1127","DfT","WH","Male",2011,"EO",130,1910,0.0680628272251309,"DfTMale"
"1128","DfT","WH","Male",2011,"G6/G7",420,1910,0.219895287958115,"DfTMale"
"1129","DfT","WH","Male",2011,"SEO/HEO",490,1910,0.256544502617801,"DfTMale"
"1130","DfT","WH","Male",2011,"SCS",90,1910,0.0471204188481675,"DfTMale"
"1131","DfT","WH","Male",2012,"AO/AA",40,1670,0.0239520958083832,"DfTMale"
"1132","DfT","WH","Male",2012,"EO",120,1670,0.0718562874251497,"DfTMale"
"1133","DfT","WH","Male",2012,"G6/G7",380,1670,0.227544910179641,"DfTMale"
"1134","DfT","WH","Male",2012,"SEO/HEO",440,1670,0.263473053892216,"DfTMale"
"1135","DfT","WH","Male",2012,"SCS",80,1670,0.0479041916167665,"DfTMale"
"1136","DfT","WH","Male",2013,"AO/AA",40,1760,0.0227272727272727,"DfTMale"
"1137","DfT","WH","Male",2013,"EO",120,1760,0.0681818181818182,"DfTMale"
"1138","DfT","WH","Male",2013,"G6/G7",400,1760,0.227272727272727,"DfTMale"
"1139","DfT","WH","Male",2013,"SEO/HEO",460,1760,0.261363636363636,"DfTMale"
"1140","DfT","WH","Male",2013,"SCS",80,1760,0.0454545454545455,"DfTMale"
"1141","FCO","NWH","Female",2008,"AO/AA",470,5400,0.087037037037037,"FCOFemale"
"1142","FCO","NWH","Female",2008,"EO",740,5400,0.137037037037037,"FCOFemale"
"1143","FCO","NWH","Female",2008,"G6/G7",70,5400,0.012962962962963,"FCOFemale"
"1144","FCO","NWH","Female",2008,"SEO/HEO",600,5400,0.111111111111111,"FCOFemale"
"1145","FCO","NWH","Female",2008,"SCS",10,5400,0.00185185185185185,"FCOFemale"
"1146","FCO","NWH","Female",2009,"AO/AA",470,5760,0.0815972222222222,"FCOFemale"
"1147","FCO","NWH","Female",2009,"EO",730,5760,0.126736111111111,"FCOFemale"
"1148","FCO","NWH","Female",2009,"G6/G7",80,5760,0.0138888888888889,"FCOFemale"
"1149","FCO","NWH","Female",2009,"SEO/HEO",670,5760,0.116319444444444,"FCOFemale"
"1150","FCO","NWH","Female",2009,"SCS",10,5760,0.00173611111111111,"FCOFemale"
"1151","FCO","NWH","Female",2010,"AO/AA",480,5920,0.0810810810810811,"FCOFemale"
"1152","FCO","NWH","Female",2010,"EO",730,5920,0.123310810810811,"FCOFemale"
"1153","FCO","NWH","Female",2010,"G6/G7",90,5920,0.0152027027027027,"FCOFemale"
"1154","FCO","NWH","Female",2010,"SEO/HEO",690,5920,0.116554054054054,"FCOFemale"
"1155","FCO","NWH","Female",2010,"SCS",10,5920,0.00168918918918919,"FCOFemale"
"1156","FCO","NWH","Female",2011,"AO/AA",420,5640,0.074468085106383,"FCOFemale"
"1157","FCO","NWH","Female",2011,"EO",690,5640,0.122340425531915,"FCOFemale"
"1158","FCO","NWH","Female",2011,"G6/G7",80,5640,0.0141843971631206,"FCOFemale"
"1159","FCO","NWH","Female",2011,"SEO/HEO",620,5640,0.109929078014184,"FCOFemale"
"1160","FCO","NWH","Female",2011,"SCS",10,5640,0.00177304964539007,"FCOFemale"
"1161","FCO","NWH","Female",2012,"AO/AA",420,5510,0.0762250453720508,"FCOFemale"
"1162","FCO","NWH","Female",2012,"EO",740,5510,0.134301270417423,"FCOFemale"
"1163","FCO","NWH","Female",2012,"G6/G7",90,5510,0.0163339382940109,"FCOFemale"
"1164","FCO","NWH","Female",2012,"SEO/HEO",690,5510,0.125226860254083,"FCOFemale"
"1165","FCO","NWH","Female",2012,"SCS",10,5510,0.00181488203266788,"FCOFemale"
"1166","FCO","NWH","Female",2013,"AO/AA",410,6410,0.0639625585023401,"FCOFemale"
"1167","FCO","NWH","Female",2013,"EO",810,6410,0.126365054602184,"FCOFemale"
"1168","FCO","NWH","Female",2013,"G6/G7",130,6410,0.0202808112324493,"FCOFemale"
"1169","FCO","NWH","Female",2013,"SEO/HEO",790,6410,0.123244929797192,"FCOFemale"
"1170","FCO","NWH","Female",2013,"SCS",10,6410,0.0015600624024961,"FCOFemale"
"1171","FCO","NWH","Male",2008,"AO/AA",250,5400,0.0462962962962963,"FCOMale"
"1172","FCO","NWH","Male",2008,"EO",1310,5400,0.242592592592593,"FCOMale"
"1173","FCO","NWH","Male",2008,"G6/G7",290,5400,0.0537037037037037,"FCOMale"
"1174","FCO","NWH","Male",2008,"SEO/HEO",1490,5400,0.275925925925926,"FCOMale"
"1175","FCO","NWH","Male",2008,"SCS",40,5400,0.00740740740740741,"FCOMale"
"1176","FCO","NWH","Male",2009,"AO/AA",270,5760,0.046875,"FCOMale"
"1177","FCO","NWH","Male",2009,"EO",1340,5760,0.232638888888889,"FCOMale"
"1178","FCO","NWH","Male",2009,"G6/G7",340,5760,0.0590277777777778,"FCOMale"
"1179","FCO","NWH","Male",2009,"SEO/HEO",1640,5760,0.284722222222222,"FCOMale"
"1180","FCO","NWH","Male",2009,"SCS",40,5760,0.00694444444444444,"FCOMale"
"1181","FCO","NWH","Male",2010,"AO/AA",310,5920,0.0523648648648649,"FCOMale"
"1182","FCO","NWH","Male",2010,"EO",1420,5920,0.239864864864865,"FCOMale"
"1183","FCO","NWH","Male",2010,"G6/G7",340,5920,0.0574324324324324,"FCOMale"
"1184","FCO","NWH","Male",2010,"SEO/HEO",1700,5920,0.287162162162162,"FCOMale"
"1185","FCO","NWH","Male",2010,"SCS",40,5920,0.00675675675675676,"FCOMale"
"1186","FCO","NWH","Male",2011,"AO/AA",260,5640,0.0460992907801418,"FCOMale"
"1187","FCO","NWH","Male",2011,"EO",1370,5640,0.24290780141844,"FCOMale"
"1188","FCO","NWH","Male",2011,"G6/G7",290,5640,0.0514184397163121,"FCOMale"
"1189","FCO","NWH","Male",2011,"SEO/HEO",1600,5640,0.283687943262411,"FCOMale"
"1190","FCO","NWH","Male",2011,"SCS",40,5640,0.00709219858156028,"FCOMale"
"1191","FCO","NWH","Male",2012,"AO/AA",240,5510,0.043557168784029,"FCOMale"
"1192","FCO","NWH","Male",2012,"EO",1330,5510,0.241379310344828,"FCOMale"
"1193","FCO","NWH","Male",2012,"G6/G7",290,5510,0.0526315789473684,"FCOMale"
"1194","FCO","NWH","Male",2012,"SEO/HEO",1640,5510,0.297640653357532,"FCOMale"
"1195","FCO","NWH","Male",2012,"SCS",40,5510,0.00725952813067151,"FCOMale"
"1196","FCO","NWH","Male",2013,"AO/AA",350,6410,0.0546021840873635,"FCOMale"
"1197","FCO","NWH","Male",2013,"EO",1330,6410,0.207488299531981,"FCOMale"
"1198","FCO","NWH","Male",2013,"G6/G7",410,6410,0.0639625585023401,"FCOMale"
"1199","FCO","NWH","Male",2013,"SEO/HEO",2110,6410,0.329173166926677,"FCOMale"
"1200","FCO","NWH","Male",2013,"SCS",50,6410,0.0078003120124805,"FCOMale"
"1201","FCO","WH","Female",2008,"AO/AA",640,5950,0.107563025210084,"FCOFemale"
"1202","FCO","WH","Female",2008,"EO",740,5950,0.12436974789916,"FCOFemale"
"1203","FCO","WH","Female",2008,"G6/G7",340,5950,0.0571428571428571,"FCOFemale"
"1204","FCO","WH","Female",2008,"SEO/HEO",640,5950,0.107563025210084,"FCOFemale"
"1205","FCO","WH","Female",2008,"SCS",70,5950,0.0117647058823529,"FCOFemale"
"1206","FCO","WH","Female",2009,"AO/AA",670,6090,0.110016420361248,"FCOFemale"
"1207","FCO","WH","Female",2009,"EO",720,6090,0.118226600985222,"FCOFemale"
"1208","FCO","WH","Female",2009,"G6/G7",360,6090,0.0591133004926108,"FCOFemale"
"1209","FCO","WH","Female",2009,"SEO/HEO",700,6090,0.114942528735632,"FCOFemale"
"1210","FCO","WH","Female",2009,"SCS",80,6090,0.013136288998358,"FCOFemale"
"1211","FCO","WH","Female",2010,"AO/AA",640,6010,0.10648918469218,"FCOFemale"
"1212","FCO","WH","Female",2010,"EO",680,6010,0.113144758735441,"FCOFemale"
"1213","FCO","WH","Female",2010,"G6/G7",380,6010,0.0632279534109817,"FCOFemale"
"1214","FCO","WH","Female",2010,"SEO/HEO",660,6010,0.10981697171381,"FCOFemale"
"1215","FCO","WH","Female",2010,"SCS",80,6010,0.0133111480865225,"FCOFemale"
"1216","FCO","WH","Female",2011,"AO/AA",600,5750,0.104347826086957,"FCOFemale"
"1217","FCO","WH","Female",2011,"EO",660,5750,0.114782608695652,"FCOFemale"
"1218","FCO","WH","Female",2011,"G6/G7",360,5750,0.0626086956521739,"FCOFemale"
"1219","FCO","WH","Female",2011,"SEO/HEO",650,5750,0.11304347826087,"FCOFemale"
"1220","FCO","WH","Female",2011,"SCS",80,5750,0.0139130434782609,"FCOFemale"
"1221","FCO","WH","Female",2012,"AO/AA",650,6560,0.0990853658536585,"FCOFemale"
"1222","FCO","WH","Female",2012,"EO",810,6560,0.123475609756098,"FCOFemale"
"1223","FCO","WH","Female",2012,"G6/G7",460,6560,0.0701219512195122,"FCOFemale"
"1224","FCO","WH","Female",2012,"SEO/HEO",790,6560,0.120426829268293,"FCOFemale"
"1225","FCO","WH","Female",2012,"SCS",100,6560,0.0152439024390244,"FCOFemale"
"1226","FCO","WH","Female",2013,"AO/AA",480,4840,0.0991735537190083,"FCOFemale"
"1227","FCO","WH","Female",2013,"EO",450,4840,0.0929752066115702,"FCOFemale"
"1228","FCO","WH","Female",2013,"G6/G7",420,4840,0.0867768595041322,"FCOFemale"
"1229","FCO","WH","Female",2013,"SEO/HEO",610,4840,0.12603305785124,"FCOFemale"
"1230","FCO","WH","Female",2013,"SCS",100,4840,0.0206611570247934,"FCOFemale"
"1231","FCO","WH","Male",2008,"AO/AA",490,5950,0.0823529411764706,"FCOMale"
"1232","FCO","WH","Male",2008,"EO",740,5950,0.12436974789916,"FCOMale"
"1233","FCO","WH","Male",2008,"G6/G7",730,5950,0.122689075630252,"FCOMale"
"1234","FCO","WH","Male",2008,"SEO/HEO",1240,5950,0.208403361344538,"FCOMale"
"1235","FCO","WH","Male",2008,"SCS",320,5950,0.053781512605042,"FCOMale"
"1236","FCO","WH","Male",2009,"AO/AA",490,6090,0.0804597701149425,"FCOMale"
"1237","FCO","WH","Male",2009,"EO",710,6090,0.116584564860427,"FCOMale"
"1238","FCO","WH","Male",2009,"G6/G7",770,6090,0.126436781609195,"FCOMale"
"1239","FCO","WH","Male",2009,"SEO/HEO",1290,6090,0.211822660098522,"FCOMale"
"1240","FCO","WH","Male",2009,"SCS",300,6090,0.0492610837438424,"FCOMale"
"1241","FCO","WH","Male",2010,"AO/AA",510,6010,0.0848585690515807,"FCOMale"
"1242","FCO","WH","Male",2010,"EO",740,6010,0.123128119800333,"FCOMale"
"1243","FCO","WH","Male",2010,"G6/G7",770,6010,0.128119800332779,"FCOMale"
