"puborg","puburl","saved.as","extension","url","marked.as.csv","filetitle","pubtitle","pubdescription","date_year","month","senjun","organogram","staff","workforce","annual","payments","strategy","special","recruitment","meetings","earners","hospitality","expenses","spending","ministerial","travel","business","date","abbrev","coredept","include","filename"
"Ministry of Defence","http://www.gov.uk/government/publications/organisation-charts-march-2011-to-september-2011","Ministry of Defence_995","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/28949/20111208CTLBOrganogramFinal7Useniordata.csv","TRUE","Central TLB Senior, as of September 2011","Organisation charts (MOD): March and September 2011","Details of junior and senior posts at the Ministry of Defence, their salary information and organisational charts.","2011","March","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 March","MoD",TRUE,TRUE,"Ministry of Defence_995.csv"
"Ministry of Defence","http://www.gov.uk/government/publications/departmental-organisation-charts","Ministry of Defence_1043","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/34826/DEandSstaffdata260712HLseniordata.csv","TRUE","Defence Equipment and Support senior, as of March 2012","Departmental organisation charts (MOD): March and September 2012","Details of junior and senior posts at the Ministry of Defence, their salary information and organisational charts for 2012.","2012","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 March","MoD",TRUE,TRUE,"Ministry of Defence_1043.csv"
"Ministry of Defence","http://www.gov.uk/government/publications/organisation-charts-march-2011-to-september-2011","Ministry of Defence_1013","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/28967/20120119GovernmentstaffandsalarydatablanktemplateDIOFinalv3Useniordata.csv","TRUE","Defence Infrastructure Organisation Senior, as of September 2011","Organisation charts (MOD): March and September 2011","Details of junior and senior posts at the Ministry of Defence, their salary information and organisational charts.","2011","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 March","MoD",TRUE,TRUE,"Ministry of Defence_1013.csv"
"Ministry of Defence","http://www.gov.uk/government/publications/departmental-organisation-charts","Ministry of Defence_1045","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/34828/DIOstaffdata250712HLseniordata.csv","TRUE","Defence Infrastructure Organisation senior, as of March 2012","Departmental organisation charts (MOD): March and September 2012","Details of junior and senior posts at the Ministry of Defence, their salary information and organisational charts for 2012.","2012","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 March","MoD",TRUE,TRUE,"Ministry of Defence_1045.csv"
"Ministry of Defence","http://www.gov.uk/government/publications/departmental-organisation-charts","Ministry of Defence_1033","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/34816/HOandCSstaffdata060812HLseniordata__1_.csv","TRUE","Head Office and Corporate Services senior, as of March 2012","Departmental organisation charts (MOD): March and September 2012","Details of junior and senior posts at the Ministry of Defence, their salary information and organisational charts for 2012.","2012","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 March","MoD",TRUE,TRUE,"Ministry of Defence_1033.csv"
"Ministry of Defence","http://www.gov.uk/government/publications/departmental-organisation-charts-mod-2013","Ministry of Defence_843","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/230884/dio_senior_March_13.csv","TRUE","Defence Infrastructure Organisation senior, as of March 2013","Departmental organisation charts (MOD): March 2013","Details of junior and senior posts at the Ministry of Defence, their salary information and organisational charts for 2013.","2013","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013 March","MoD",TRUE,TRUE,"Ministry of Defence_843.csv"
"Ministry of Defence","http://www.gov.uk/government/publications/departmental-organisation-charts","Ministry of Defence_1023","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/49073/20121210-Sep_2012_Navy_Command_data-U-senior-data.csv","TRUE","Navy Command senior, as of September 2012","Departmental organisation charts (MOD): March and September 2012","Details of junior and senior posts at the Ministry of Defence, their salary information and organisational charts for 2012.","2012","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 March","MoD",TRUE,TRUE,"Ministry of Defence_1023.csv"
"Ministry of Defence","http://www.gov.uk/government/publications/departmental-organisation-charts-mod-2013","Ministry of Defence_833","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/230874/army_land_senior_March_13.csv","TRUE","Land Forces senior, as of March 2013","Departmental organisation charts (MOD): March 2013","Details of junior and senior posts at the Ministry of Defence, their salary information and organisational charts for 2013.","2013","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013 March","MoD",TRUE,TRUE,"Ministry of Defence_833.csv"
"Ministry of Defence","http://www.gov.uk/government/publications/departmental-organisation-charts-mod-2013","Ministry of Defence_841","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/230882/des_senior_March_13.csv","TRUE","Defence Equipment and Support senior, as of March 2013","Departmental organisation charts (MOD): March 2013","Details of junior and senior posts at the Ministry of Defence, their salary information and organisational charts for 2013.","2013","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013 March","MoD",TRUE,TRUE,"Ministry of Defence_841.csv"
"Ministry of Defence","http://www.gov.uk/government/publications/departmental-organisation-charts","Ministry of Defence_1019","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/49062/20121213-HOCs-Transparency-return-Final-U-senior-data.csv","TRUE","Head Office and Corporate Services senior, as of September 2012","Departmental organisation charts (MOD): March and September 2012","Details of junior and senior posts at the Ministry of Defence, their salary information and organisational charts for 2012.","2012","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 March","MoD",TRUE,TRUE,"Ministry of Defence_1019.csv"
"Ministry of Defence","http://www.gov.uk/government/publications/departmental-organisation-charts","Ministry of Defence_1031","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/49082/20121220-SEP_2012_DIO_data_final-U-senior-data.csv","TRUE","Defence Infrastructure Organisation senior, as of September 2012","Departmental organisation charts (MOD): March and September 2012","Details of junior and senior posts at the Ministry of Defence, their salary information and organisational charts for 2012.","2012","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 March","MoD",TRUE,TRUE,"Ministry of Defence_1031.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-31-march-2011","Ministry of Justice_851","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219916/ccrc-senior-dataset.csv","TRUE","CCRC senior dataset","Senior civil service salaries 31 March 2011","Senior civil service salaries 31 March 2011 and all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2011","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 March","MoJ",TRUE,TRUE,"Ministry of Justice_851.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-31-march-2011","Ministry of Justice_854","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219919/cica-senior-dataset.csv","TRUE","CICA senior dataset","Senior civil service salaries 31 March 2011","Senior civil service salaries 31 March 2011 and all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2011","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 March","MoJ",TRUE,TRUE,"Ministry of Justice_854.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-31-march-2011","Ministry of Justice_869","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219934/parole-board-senior-dataset.csv","TRUE","Parole Board senior dataset","Senior civil service salaries 31 March 2011","Senior civil service salaries 31 March 2011 and all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2011","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 March","MoJ",TRUE,TRUE,"Ministry of Justice_869.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-31-march-2011","Ministry of Justice_872","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219937/yjb-senior-dataset.csv","TRUE","YJB senior dataset","Senior civil service salaries 31 March 2011","Senior civil service salaries 31 March 2011 and all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2011","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 March","MoJ",TRUE,TRUE,"Ministry of Justice_872.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-31-march-2012","Ministry of Justice_774","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219756/Ministry-of-Justice-senior-data.csv","TRUE","Ministry of Justice senior dataset","Senior civil service salaries - 31 March 2012","Salaries of all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2012","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 March","MoJ",TRUE,TRUE,"Ministry of Justice_774.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-31-march-2011","Ministry of Justice_857","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219922/ico-senior-dataset.csv","TRUE","ICO senior dataset","Senior civil service salaries 31 March 2011","Senior civil service salaries 31 March 2011 and all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2011","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 March","MoJ",TRUE,TRUE,"Ministry of Justice_857.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-31-march-2011","Ministry of Justice_860","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219925/jac-senior-dataset.csv","TRUE","JAC senior dataset","Senior civil service salaries 31 March 2011","Senior civil service salaries 31 March 2011 and all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2011","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 March","MoJ",TRUE,TRUE,"Ministry of Justice_860.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-31-march-2011","Ministry of Justice_863","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219928/lsc-senior-dataset.csv","TRUE","LSC senior dataset","Senior civil service salaries 31 March 2011","Senior civil service salaries 31 March 2011 and all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2011","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 March","MoJ",TRUE,TRUE,"Ministry of Justice_863.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-31-march-2011","Ministry of Justice_866","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219931/lsb-senior-dataset.csv","TRUE","LSB senior dataset","Senior civil service salaries 31 March 2011","Senior civil service salaries 31 March 2011 and all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2011","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 March","MoJ",TRUE,TRUE,"Ministry of Justice_866.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-31-march-2012","Ministry of Justice_782","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219764/ICO-senior-data.csv","TRUE","ICO senior dataset","Senior civil service salaries - 31 March 2012","Salaries of all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2012","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 March","MoJ",TRUE,TRUE,"Ministry of Justice_782.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-31-march-2012","Ministry of Justice_784","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219766/JAC-senior-data.csv","TRUE","JAC senior dataset","Senior civil service salaries - 31 March 2012","Salaries of all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2012","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 March","MoJ",TRUE,TRUE,"Ministry of Justice_784.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-31-march-2012","Ministry of Justice_786","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219768/LSC-senior-data.csv","TRUE","LSC senior dataset","Senior civil service salaries - 31 March 2012","Salaries of all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2012","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 March","MoJ",TRUE,TRUE,"Ministry of Justice_786.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-31-march-2012","Ministry of Justice_776","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219758/NOMS-and-Probation-Trusts-senior-data.csv","TRUE","NOMS senior dataset","Senior civil service salaries - 31 March 2012","Salaries of all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2012","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 March","MoJ",TRUE,TRUE,"Ministry of Justice_776.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-31-march-2012","Ministry of Justice_778","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219760/CCRC-senior-data.csv","TRUE","CCRC senior dataset","Senior civil service salaries - 31 March 2012","Salaries of all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2012","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 March","MoJ",TRUE,TRUE,"Ministry of Justice_778.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-31-march-2012","Ministry of Justice_780","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219762/CICA-senior-data.csv","TRUE","CICA senior dataset","Senior civil service salaries - 31 March 2012","Salaries of all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2012","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 March","MoJ",TRUE,TRUE,"Ministry of Justice_780.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-31-march-2011","Ministry of Justice_845","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219910/moj-senior-dataset.csv","TRUE","MoJ senior dataset","Senior civil service salaries 31 March 2011","Senior civil service salaries 31 March 2011 and all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2011","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 March","MoJ",TRUE,TRUE,"Ministry of Justice_845.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-31-march-2011","Ministry of Justice_848","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219913/noms-senior-dataset.csv","TRUE","NOMS senior dataset","Senior civil service salaries 31 March 2011","Senior civil service salaries 31 March 2011 and all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2011","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 March","MoJ",TRUE,TRUE,"Ministry of Justice_848.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms-30-september-2011","Ministry of Justice_147","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219754/ppo-senior-data-300911.csv","TRUE","Prisons and Probation Ombudsman senior dataset","Senior civil service salaries and organograms - 30 September 2011","Salaries of all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2011","September","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 September","MoJ",TRUE,TRUE,"Ministry of Justice_147.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms-31-march-2013","Ministry of Justice_70","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/207136/moj-310313-senior-data.csv","TRUE","Ministry of Justice senior dataset","Senior civil service salaries and organograms 31 March 2013","Senior civil service salaries and organograms - 31 March 2013","2013","March","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013 March","MoJ",TRUE,TRUE,"Ministry of Justice_70.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms-31-march-2013","Ministry of Justice_72","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/207138/noms-310313-senior-data.csv","TRUE","NOMS senior dataset","Senior civil service salaries and organograms 31 March 2013","Senior civil service salaries and organograms - 31 March 2013","2013","March","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013 March","MoJ",TRUE,TRUE,"Ministry of Justice_72.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms-31-march-2013","Ministry of Justice_74","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/207140/ccrc-310313-senior-data.csv","TRUE","CCRC senior dataset","Senior civil service salaries and organograms 31 March 2013","Senior civil service salaries and organograms - 31 March 2013","2013","March","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013 March","MoJ",TRUE,TRUE,"Ministry of Justice_74.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms-31-march-2013","Ministry of Justice_76","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/207142/cica-310313-senior-data.csv","TRUE","CICA senior dataset","Senior civil service salaries and organograms 31 March 2013","Senior civil service salaries and organograms - 31 March 2013","2013","March","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013 March","MoJ",TRUE,TRUE,"Ministry of Justice_76.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms-31-march-2013","Ministry of Justice_78","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/207144/ICO-310313-senior-data.csv","TRUE","ICO senior dataset","Senior civil service salaries and organograms 31 March 2013","Senior civil service salaries and organograms - 31 March 2013","2013","March","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013 March","MoJ",TRUE,TRUE,"Ministry of Justice_78.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms-31-march-2013","Ministry of Justice_80","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/207146/JAC-310313-senior-data.csv","TRUE","JAC senior dataset","Senior civil service salaries and organograms 31 March 2013","Senior civil service salaries and organograms - 31 March 2013","2013","March","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013 March","MoJ",TRUE,TRUE,"Ministry of Justice_80.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms-31-march-2013","Ministry of Justice_82","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/207148/LAA-310313-senior-data.csv","TRUE","Legal Aid Agency (Formerly LSC) senior dataset","Senior civil service salaries and organograms 31 March 2013","Senior civil service salaries and organograms - 31 March 2013","2013","March","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013 March","MoJ",TRUE,TRUE,"Ministry of Justice_82.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms-31-march-2013","Ministry of Justice_84","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/207150/LSB-310313-senior-data.csv","TRUE","LSB senior dataset","Senior civil service salaries and organograms 31 March 2013","Senior civil service salaries and organograms - 31 March 2013","2013","March","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013 March","MoJ",TRUE,TRUE,"Ministry of Justice_84.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms-31-march-2013","Ministry of Justice_86","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/207152/Parole-Board-310313-senior-data.csv","TRUE","Parole Board senior dataset","Senior civil service salaries and organograms 31 March 2013","Senior civil service salaries and organograms - 31 March 2013","2013","March","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013 March","MoJ",TRUE,TRUE,"Ministry of Justice_86.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms-31-march-2013","Ministry of Justice_88","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/207154/YJB-310313-senior-data.csv","TRUE","YJB senior dataset","Senior civil service salaries and organograms 31 March 2013","Senior civil service salaries and organograms - 31 March 2013","2013","March","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013 March","MoJ",TRUE,TRUE,"Ministry of Justice_88.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms-31-march-2013","Ministry of Justice_90","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/207156/hmi-prison-310312-senior-data.csv","TRUE","HM Inspectorate of Prisons senior dataset","Senior civil service salaries and organograms 31 March 2013","Senior civil service salaries and organograms - 31 March 2013","2013","March","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013 March","MoJ",TRUE,TRUE,"Ministry of Justice_90.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms-31-march-2013","Ministry of Justice_92","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/207158/hmi-probation-310313-senior-data.csv","TRUE","HM Inspectorate of Probation senior dataset","Senior civil service salaries and organograms 31 March 2013","Senior civil service salaries and organograms - 31 March 2013","2013","March","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013 March","MoJ",TRUE,TRUE,"Ministry of Justice_92.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms-31-march-2013","Ministry of Justice_94","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/207160/Judicial-Office-310313-senior-data.csv","TRUE","Judicial Office senior dataset","Senior civil service salaries and organograms 31 March 2013","Senior civil service salaries and organograms - 31 March 2013","2013","March","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013 March","MoJ",TRUE,TRUE,"Ministry of Justice_94.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms-31-march-2013","Ministry of Justice_96","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/207162/ppo-310313-senior-data.csv","TRUE","Prisons and Probation Ombudsman senior dataset","Senior civil service salaries and organograms 31 March 2013","Senior civil service salaries and organograms - 31 March 2013","2013","March","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013 March","MoJ",TRUE,TRUE,"Ministry of Justice_96.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-31-march-2012","Ministry of Justice_788","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219770/LSB-senior-data.csv","TRUE","LSB senior dataset","Senior civil service salaries - 31 March 2012","Salaries of all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2012","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 March","MoJ",TRUE,TRUE,"Ministry of Justice_788.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-31-march-2012","Ministry of Justice_790","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219772/Parole-Board-senior-data.csv","TRUE","Parole Board senior dataset","Senior civil service salaries - 31 March 2012","Salaries of all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2012","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 March","MoJ",TRUE,TRUE,"Ministry of Justice_790.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-31-march-2012","Ministry of Justice_792","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219774/YJB-senior-data.csv","TRUE","YJB senior dataset","Senior civil service salaries - 31 March 2012","Salaries of all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2012","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 March","MoJ",TRUE,TRUE,"Ministry of Justice_792.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-31-march-2012","Ministry of Justice_794","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219776/HM-Inspectorate-of-Prisons-senior-data.csv","TRUE","HM Inspectorate of Prisons senior dataset","Senior civil service salaries - 31 March 2012","Salaries of all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2012","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 March","MoJ",TRUE,TRUE,"Ministry of Justice_794.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-31-march-2012","Ministry of Justice_796","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219778/HM-Inspectorate-of-Probation-senior-data.csv","TRUE","HM Inspectorate of Probation senior dataset","Senior civil service salaries - 31 March 2012","Salaries of all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2012","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 March","MoJ",TRUE,TRUE,"Ministry of Justice_796.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-31-march-2012","Ministry of Justice_798","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219780/Judicial-Office-senior-data.csv","TRUE","Judicial Office senior dataset","Senior civil service salaries - 31 March 2012","Salaries of all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2012","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 March","MoJ",TRUE,TRUE,"Ministry of Justice_798.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-31-march-2012","Ministry of Justice_800","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219782/Prisons-and-Probation-Ombudsman-senior-data.csv","TRUE","Prisons and Probation Ombudsman senior dataset","Senior civil service salaries - 31 March 2012","Salaries of all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2012","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 March","MoJ",TRUE,TRUE,"Ministry of Justice_800.csv"
