"","Group","Date","Wage.band","gradeval","Gender","count","total","share","grp","sharebothgenders","gradescore","meangradescore","sorter","yvar"
"153","DH",2012,"20-30",2,"Female",-360,2370,-0.151898734177215,"DHFemale",0.227848101265823,0.455696202531646,0.612869198312236,0.612869198312236,-0.151898734177215
"154","DH",2012,"30-40",3,"Male",250,2370,0.105485232067511,"DHMale",0.261603375527426,0.784810126582279,0.612869198312236,0.612869198312236,0.105485232067511
"155","DH",2012,"30-40",3,"Female",-370,2370,-0.156118143459916,"DHFemale",0.261603375527426,0.784810126582279,0.612869198312236,0.612869198312236,-0.156118143459916
"156","DH",2012,"60-70",6,"Male",90,2370,0.0379746835443038,"DHMale",0.172995780590717,1.0379746835443,0.612869198312236,0.612869198312236,0.0379746835443038
"157","DH",2012,"50-60",5,"Male",110,2370,0.0464135021097046,"DHMale",0.10126582278481,0.506329113924051,0.612869198312236,0.612869198312236,0.0464135021097046
"158","DH",2012,"20-30",2,"Male",180,2370,0.0759493670886076,"DHMale",0.227848101265823,0.455696202531646,0.612869198312236,0.612869198312236,0.0759493670886076
"159","DH",2012,"60-70",6,"Female",-160,2370,-0.0675105485232067,"DHFemale",0.172995780590717,1.0379746835443,0.612869198312236,0.612869198312236,-0.0675105485232067
"160","DH",2012,"50-60",5,"Female",-130,2370,-0.0548523206751055,"DHFemale",0.10126582278481,0.506329113924051,0.612869198312236,0.612869198312236,-0.0548523206751055
"161","DWP",2012,"30-40",3,"Female",-2660,112470,-0.0236507513114608,"DWPFemale",0.0419667466880057,0.125900240064017,0.219247354850182,0.219247354850182,-0.0236507513114608
"162","DWP",2012,"< 20",1,"Female",-35080,112470,-0.311905396994754,"DWPFemale",0.443851693785009,0.443851693785009,0.219247354850182,0.219247354850182,-0.311905396994754
"163","DWP",2012,"> 80",7,"Male",200,112470,0.00177825197830533,"DWPMale",0.00222281497288166,0.0155597048101716,0.219247354850182,0.219247354850182,0.00177825197830533
"164","DWP",2012,"60-70",6,"Female",-220,112470,-0.00195607717613586,"DWPFemale",0.00782430870454343,0.0469458522272606,0.219247354850182,0.219247354850182,-0.00195607717613586
"165","DWP",2012,"60-70",6,"Female",-80,112470,-0.00071130079132213,"DWPFemale",0.00782430870454343,0.0469458522272606,0.219247354850182,0.219247354850182,-0.00071130079132213
"166","DWP",2012,"40-50",4,"Male",990,112470,0.00880234729261136,"DWPMale",0.016359918200409,0.065439672801636,0.219247354850182,0.219247354850182,0.00880234729261136
"167","DWP",2012,"< 20",1,"Male",14840,112470,0.131946296790255,"DWPMale",0.443851693785009,0.443851693785009,0.219247354850182,0.219247354850182,0.131946296790255
