"","Age.band","Group","Date","Gender","count","total","share","gradeval","sorter","totalgroup","yvar"
"225","65 +","HMRC",2013,"Female",500,76710,-0.0065180550123843,6,6.42888801981489,FALSE,-0.0065180550123843
"226","65 +","HMRC",2013,"Male",530,76710,0.00690913831312736,6,6.42888801981489,FALSE,0.00690913831312736
"227","65 +","BIS",2013,"Male",110,18260,0.00602409638554217,6,6.08433734939759,FALSE,0.00602409638554217
"228","65 +","CO",2013,"Male",10,2650,0.00377358490566038,6,5.44150943396226,FALSE,0.00377358490566038
"229","65 +","DECC",2013,"Female",0,1450,0,6,5.32413793103448,FALSE,0
"230","65 +","DECC",2013,"Male",10,1450,0.00689655172413793,6,5.32413793103448,FALSE,0.00689655172413793
"231","65 +","Defra",2013,"Female",40,8680,-0.00460829493087558,6,5.98617511520737,FALSE,-0.00460829493087558
"232","65 +","Defra",2013,"Male",70,8680,0.00806451612903226,6,5.98617511520737,FALSE,0.00806451612903226
"233","65 +","DfT",2013,"Female",40,17850,-0.00224089635854342,6,6.29579831932773,FALSE,-0.00224089635854342
"234","65 +","DfT",2013,"Male",260,17850,0.0145658263305322,6,6.29579831932773,FALSE,0.0145658263305322
"235","65 +","HMT",2013,"Female",90,5300,-0.0169811320754717,6,6.24905660377359,FALSE,-0.0169811320754717
"236","65 +","HMT",2013,"Male",140,5300,0.0264150943396226,6,6.24905660377359,FALSE,0.0264150943396226
"237","65 +","MoJ",2013,"Female",460,67910,-0.00677367103519364,6,6.28508319835076,FALSE,-0.00677367103519364
"238","65 +","MoJ",2013,"Male",970,67910,0.0142836106611692,6,6.28508319835076,FALSE,0.0142836106611692
"239","65 +","BIS",2013,"Female",70,18260,-0.00383351588170865,6,6.08433734939759,FALSE,-0.00383351588170865
"240","65 +","CO",2013,"Female",0,2650,0,6,5.44150943396226,FALSE,0
"241","65 +","DCLG",2013,"Female",0,2520,0,6,6.11111111111111,FALSE,0
"242","65 +","DCLG",2013,"Male",60,2520,0.0238095238095238,6,6.11111111111111,FALSE,0.0238095238095238
"243","65 +","DH",2013,"Female",20,4520,-0.00442477876106195,6,6.12389380530973,FALSE,-0.00442477876106195
"244","65 +","DH",2013,"Male",40,4520,0.00884955752212389,6,6.12389380530973,FALSE,0.00884955752212389
"245","65 +","DfE",2013,"Female",20,9330,-0.00214362272240086,6,5.93783494105038,FALSE,-0.00214362272240086
"246","65 +","DfE",2013,"Male",20,9330,0.00214362272240086,6,5.93783494105038,FALSE,0.00214362272240086
"247","65 +","FCO",2013,"Female",30,11280,-0.00265957446808511,6,5.77659574468085,FALSE,-0.00265957446808511
"248","65 +","FCO",2013,"Male",110,11280,0.00975177304964539,6,5.77659574468085,FALSE,0.00975177304964539
"249","65 +","HO",2013,"Female",60,26530,-0.00226159065209197,6,5.77911797964568,FALSE,-0.00226159065209197
