"","Age.band","Group","Date","Gender","count","total","share","gradeval","sorter","totalgroup","yvar"
"1019","< 29","HMRC",2012,"Male",3980,78860,0.0504691858990616,1,6.11539436976921,FALSE,0.0504691858990616
"1020","< 29","HMRC",2013,"Male",3680,76710,0.0479728848911485,1,6.22422109242602,FALSE,0.0479728848911485
"1021","30-39","HMRC",2008,"Female",11280,95390,-0.11825138903449,2,5.68529195932488,FALSE,-0.11825138903449
"1022","30-39","HMRC",2009,"Female",10430,93120,-0.112006013745704,2,5.73797250859107,FALSE,-0.112006013745704
"1023","30-39","HMRC",2010,"Female",9780,87380,-0.111924925612268,2,5.91165026321813,FALSE,-0.111924925612268
"1024","30-39","HMRC",2011,"Female",8600,78620,-0.109386924446706,2,6.06715848384635,FALSE,-0.109386924446706
"1025","30-39","HMRC",2012,"Female",8290,78860,-0.105123002789754,2,6.11539436976921,FALSE,-0.105123002789754
"1026","30-39","HMRC",2013,"Female",7840,76710,-0.102203102594186,2,6.22422109242602,FALSE,-0.102203102594186
"1027","30-39","HMRC",2008,"Male",7880,95390,0.0826082398574274,2,5.68529195932488,FALSE,0.0826082398574274
"1028","30-39","HMRC",2009,"Male",7550,93120,0.0810781786941581,2,5.73797250859107,FALSE,0.0810781786941581
"1029","30-39","HMRC",2010,"Male",7180,87380,0.0821698329137102,2,5.91165026321813,FALSE,0.0821698329137102
"1030","30-39","HMRC",2011,"Male",6240,78620,0.0793691172729585,2,6.06715848384635,FALSE,0.0793691172729585
"1031","30-39","HMRC",2012,"Male",6140,78860,0.077859497844281,2,6.11539436976921,FALSE,0.077859497844281
"1032","30-39","HMRC",2013,"Male",6000,76710,0.0782166601486117,2,6.22422109242602,FALSE,0.0782166601486117
"1033","40-49","HMRC",2008,"Female",20430,95390,-0.214173393437467,3,5.68529195932488,FALSE,-0.214173393437467
"1034","40-49","HMRC",2009,"Female",19310,93120,-0.207366838487973,3,5.73797250859107,FALSE,-0.207366838487973
"1035","40-49","HMRC",2010,"Female",18230,87380,-0.208628976882582,3,5.91165026321813,FALSE,-0.208628976882582
"1036","40-49","HMRC",2011,"Female",16360,78620,-0.208089544645128,3,6.06715848384635,FALSE,-0.208089544645128
"1037","40-49","HMRC",2012,"Female",15750,78860,-0.199721024600558,3,6.11539436976921,FALSE,-0.199721024600558
"1038","40-49","HMRC",2013,"Female",14780,76710,-0.19267370616608,3,6.22422109242602,FALSE,-0.19267370616608
"1039","40-49","HMRC",2008,"Male",12770,95390,0.133871474997379,3,5.68529195932488,FALSE,0.133871474997379
"1040","40-49","HMRC",2009,"Male",12230,93120,0.131335910652921,3,5.73797250859107,FALSE,0.131335910652921
"1041","40-49","HMRC",2010,"Male",11730,87380,0.134241245136187,3,5.91165026321813,FALSE,0.134241245136187
"1042","40-49","HMRC",2011,"Male",9980,78620,0.126939709997456,3,6.06715848384635,FALSE,0.126939709997456
"1043","40-49","HMRC",2012,"Male",9770,78860,0.123890438752219,3,6.11539436976921,FALSE,0.123890438752219
"1044","40-49","HMRC",2013,"Male",9250,76710,0.12058401772911,3,6.22422109242602,FALSE,0.12058401772911
"1045","50-59","HMRC",2008,"Female",13190,95390,-0.138274452248663,4,5.68529195932488,FALSE,-0.138274452248663
"1046","50-59","HMRC",2009,"Female",13510,93120,-0.145081615120275,4,5.73797250859107,FALSE,-0.145081615120275
"1047","50-59","HMRC",2010,"Female",13340,87380,-0.152666514076448,4,5.91165026321813,FALSE,-0.152666514076448
"1048","50-59","HMRC",2011,"Female",13440,78620,-0.170948867972526,4,6.06715848384635,FALSE,-0.170948867972526
"1049","50-59","HMRC",2012,"Female",14100,78860,-0.178797869642404,4,6.11539436976921,FALSE,-0.178797869642404
"1050","50-59","HMRC",2013,"Female",14660,76710,-0.191109372963108,4,6.22422109242602,FALSE,-0.191109372963108
"1051","50-59","HMRC",2008,"Male",11850,95390,0.124226858161233,4,5.68529195932488,FALSE,0.124226858161233
"1052","50-59","HMRC",2009,"Male",11720,93120,0.12585910652921,4,5.73797250859107,FALSE,0.12585910652921
"1053","50-59","HMRC",2010,"Male",11270,87380,0.128976882581827,4,5.91165026321813,FALSE,0.128976882581827
"1054","50-59","HMRC",2011,"Male",10300,78620,0.131009921139659,4,6.06715848384635,FALSE,0.131009921139659
"1055","50-59","HMRC",2012,"Male",10350,78860,0.13124524473751,4,6.11539436976921,FALSE,0.13124524473751
"1056","50-59","HMRC",2013,"Male",10210,76710,0.133098683352887,4,6.22422109242602,FALSE,0.133098683352887
"1057","60-64","HMRC",2008,"Female",1660,95390,-0.0174022434217423,5,5.68529195932488,FALSE,-0.0174022434217423
"1058","60-64","HMRC",2009,"Female",1810,93120,-0.0194372852233677,5,5.73797250859107,FALSE,-0.0194372852233677
"1059","60-64","HMRC",2010,"Female",2070,87380,-0.0236896314946212,5,5.91165026321813,FALSE,-0.0236896314946212
"1060","60-64","HMRC",2011,"Female",2190,78620,-0.0278555075044518,5,6.06715848384635,FALSE,-0.0278555075044518
"1061","60-64","HMRC",2012,"Female",2420,78860,-0.0306872939386254,5,6.11539436976921,FALSE,-0.0306872939386254
"1062","60-64","HMRC",2013,"Female",2570,76710,-0.0335028027636553,5,6.22422109242602,FALSE,-0.0335028027636553
"1063","60-64","HMRC",2008,"Male",1900,95390,0.0199182304224761,5,5.68529195932488,FALSE,0.0199182304224761
"1064","60-64","HMRC",2009,"Male",2100,93120,0.0225515463917526,5,5.73797250859107,FALSE,0.0225515463917526
"1065","60-64","HMRC",2010,"Male",2390,87380,0.0273517967498283,5,5.91165026321813,FALSE,0.0273517967498283
"1066","60-64","HMRC",2011,"Male",2370,78620,0.030145001271941,5,6.06715848384635,FALSE,0.030145001271941
"1067","60-64","HMRC",2012,"Male",2430,78860,0.0308141009383718,5,6.11539436976921,FALSE,0.0308141009383718
"1068","60-64","HMRC",2013,"Male",2520,76710,0.0328509972624169,5,6.22422109242602,FALSE,0.0328509972624169
"1069","65 +","HMRC",2008,"Female",80,95390,-0.000838662333577943,6,5.68529195932488,FALSE,-0.000838662333577943
"1070","65 +","HMRC",2009,"Female",160,93120,-0.00171821305841924,6,5.73797250859107,FALSE,-0.00171821305841924
"1071","65 +","HMRC",2010,"Female",220,87380,-0.00251773861295491,6,5.91165026321813,FALSE,-0.00251773861295491
"1072","65 +","HMRC",2011,"Female",260,78620,-0.00330704655303994,6,6.06715848384635,FALSE,-0.00330704655303994
"1073","65 +","HMRC",2012,"Female",360,78860,-0.0045650519908699,6,6.11539436976921,FALSE,-0.0045650519908699
"1074","65 +","HMRC",2013,"Female",500,76710,-0.0065180550123843,6,6.22422109242602,FALSE,-0.0065180550123843
"1075","65 +","HMRC",2008,"Male",90,95390,0.000943495125275186,6,5.68529195932488,FALSE,0.000943495125275186
"1076","65 +","HMRC",2009,"Male",170,93120,0.00182560137457045,6,5.73797250859107,FALSE,0.00182560137457045
"1077","65 +","HMRC",2010,"Male",250,87380,0.00286106660563058,6,5.91165026321813,FALSE,0.00286106660563058
"1078","65 +","HMRC",2011,"Male",320,78620,0.004070211142203,6,6.06715848384635,FALSE,0.004070211142203
"1079","65 +","HMRC",2012,"Male",450,78860,0.00570631498858737,6,6.11539436976921,FALSE,0.00570631498858737
"1080","65 +","HMRC",2013,"Male",530,76710,0.00690913831312736,6,6.22422109242602,FALSE,0.00690913831312736
"1081","< 29","DWP",2008,"Female",9260,117590,-0.0787481928735437,1,5.75950335912918,FALSE,-0.0787481928735437
"1082","< 29","DWP",2009,"Female",9850,121190,-0.0812773331132932,1,5.8049344005281,FALSE,-0.0812773331132932
"1083","< 29","DWP",2010,"Female",11440,133530,-0.0856736313936943,1,5.79674979405377,FALSE,-0.0856736313936943
"1084","< 29","DWP",2011,"Female",7870,122420,-0.0642868812285574,1,6.04018951151773,FALSE,-0.0642868812285574
"1085","< 29","DWP",2012,"Female",5640,112470,-0.0501467057882102,1,6.23152840757535,FALSE,-0.0501467057882102
"1086","< 29","DWP",2013,"Female",4760,108300,-0.0439519852262235,1,6.34533702677747,FALSE,-0.0439519852262235
"1087","< 29","DWP",2008,"Male",4690,117590,0.0398843439067948,1,5.75950335912918,FALSE,0.0398843439067948
"1088","< 29","DWP",2009,"Male",5290,121190,0.0436504662100833,1,5.8049344005281,FALSE,0.0436504662100833
"1089","< 29","DWP",2010,"Male",6860,133530,0.051374223021044,1,5.79674979405377,FALSE,0.051374223021044
"1090","< 29","DWP",2011,"Male",4610,122420,0.0376572455481131,1,6.04018951151773,FALSE,0.0376572455481131
"1091","< 29","DWP",2012,"Male",3160,112470,0.0280963812572241,1,6.23152840757535,FALSE,0.0280963812572241
"1092","< 29","DWP",2013,"Male",2830,108300,0.0261311172668513,1,6.34533702677747,FALSE,0.0261311172668513
"1093","30-39","DWP",2008,"Female",17880,117590,-0.152053746066842,2,5.75950335912918,FALSE,-0.152053746066842
"1094","30-39","DWP",2009,"Female",17200,121190,-0.14192590147702,2,5.8049344005281,FALSE,-0.14192590147702
"1095","30-39","DWP",2010,"Female",18110,133530,-0.135624953194039,2,5.79674979405377,FALSE,-0.135624953194039
"1096","30-39","DWP",2011,"Female",16330,122420,-0.133393236399281,2,6.04018951151773,FALSE,-0.133393236399281
"1097","30-39","DWP",2012,"Female",14540,112470,-0.129278918822797,2,6.23152840757535,FALSE,-0.129278918822797
"1098","30-39","DWP",2013,"Female",13300,108300,-0.12280701754386,2,6.34533702677747,FALSE,-0.12280701754386
"1099","30-39","DWP",2008,"Male",8480,117590,0.0721149757632452,2,5.75950335912918,FALSE,0.0721149757632452
"1100","30-39","DWP",2009,"Male",8430,121190,0.0695601947355392,2,5.8049344005281,FALSE,0.0695601947355392
"1101","30-39","DWP",2010,"Male",9410,133530,0.0704710551935895,2,5.79674979405377,FALSE,0.0704710551935895
"1102","30-39","DWP",2011,"Male",8280,122420,0.0676360071883679,2,6.04018951151773,FALSE,0.0676360071883679
"1103","30-39","DWP",2012,"Male",7250,112470,0.0644616342135681,2,6.23152840757535,FALSE,0.0644616342135681
"1104","30-39","DWP",2013,"Male",6820,108300,0.0629732225300092,2,6.34533702677747,FALSE,0.0629732225300092
"1105","40-49","DWP",2008,"Female",30660,117590,-0.260736457181733,3,5.75950335912918,FALSE,-0.260736457181733
"1106","40-49","DWP",2009,"Female",30650,121190,-0.252908655829689,3,5.8049344005281,FALSE,-0.252908655829689
"1107","40-49","DWP",2010,"Female",31770,133530,-0.237924062008537,3,5.79674979405377,FALSE,-0.237924062008537
"1108","40-49","DWP",2011,"Female",29730,122420,-0.24285247508577,3,6.04018951151773,FALSE,-0.24285247508577
"1109","40-49","DWP",2012,"Female",27450,112470,-0.244065084022406,3,6.23152840757535,FALSE,-0.244065084022406
"1110","40-49","DWP",2013,"Female",25600,108300,-0.236380424746076,3,6.34533702677747,FALSE,-0.236380424746076
"1111","40-49","DWP",2008,"Male",12370,117590,0.105196020069734,3,5.75950335912918,FALSE,0.105196020069734
"1112","40-49","DWP",2009,"Male",12580,121190,0.10380394421982,3,5.8049344005281,FALSE,0.10380394421982
"1113","40-49","DWP",2010,"Male",13700,133530,0.102598666966225,3,5.79674979405377,FALSE,0.102598666966225
"1114","40-49","DWP",2011,"Male",12750,122420,0.104149648750204,3,6.04018951151773,FALSE,0.104149648750204
"1115","40-49","DWP",2012,"Male",11660,112470,0.103672090335201,3,6.23152840757535,FALSE,0.103672090335201
"1116","40-49","DWP",2013,"Male",11040,108300,0.101939058171745,3,6.34533702677747,FALSE,0.101939058171745
"1117","50-59","DWP",2008,"Female",19170,117590,-0.163024066672336,4,5.75950335912918,FALSE,-0.163024066672336
"1118","50-59","DWP",2009,"Female",20620,121190,-0.170146051654427,4,5.8049344005281,FALSE,-0.170146051654427
"1119","50-59","DWP",2010,"Female",23090,133530,-0.172919943083951,4,5.79674979405377,FALSE,-0.172919943083951
"1120","50-59","DWP",2011,"Female",23450,122420,-0.191553667701356,4,6.04018951151773,FALSE,-0.191553667701356
"1121","50-59","DWP",2012,"Female",23670,112470,-0.210456121632435,4,6.23152840757535,FALSE,-0.210456121632435
"1122","50-59","DWP",2013,"Female",24510,108300,-0.226315789473684,4,6.34533702677747,FALSE,-0.226315789473684
"1123","50-59","DWP",2008,"Male",9820,117590,0.083510502593758,4,5.75950335912918,FALSE,0.083510502593758
"1124","50-59","DWP",2009,"Male",10460,121190,0.0863107517121875,4,5.8049344005281,FALSE,0.0863107517121875
"1125","50-59","DWP",2010,"Male",11890,133530,0.0890436606006141,4,5.79674979405377,FALSE,0.0890436606006141
"1126","50-59","DWP",2011,"Male",11430,122420,0.0933670968795948,4,6.04018951151773,FALSE,0.0933670968795948
"1127","50-59","DWP",2012,"Male",10930,112470,0.0971814706143861,4,6.23152840757535,FALSE,0.0971814706143861
"1128","50-59","DWP",2013,"Male",11010,108300,0.101662049861496,4,6.34533702677747,FALSE,0.101662049861496
"1129","60-64","DWP",2008,"Female",2600,117590,-0.022110723700995,5,5.75950335912918,FALSE,-0.022110723700995
"1130","60-64","DWP",2009,"Female",2920,121190,-0.024094397227494,5,5.8049344005281,FALSE,-0.024094397227494
"1131","60-64","DWP",2010,"Female",3370,133530,-0.0252377742829327,5,5.79674979405377,FALSE,-0.0252377742829327
"1132","60-64","DWP",2011,"Female",3790,122420,-0.0309589936284921,5,6.04018951151773,FALSE,-0.0309589936284921
"1133","60-64","DWP",2012,"Female",3910,112470,-0.0347648261758691,5,6.23152840757535,FALSE,-0.0347648261758691
"1134","60-64","DWP",2013,"Female",4080,108300,-0.0376731301939058,5,6.34533702677747,FALSE,-0.0376731301939058
"1135","60-64","DWP",2008,"Male",2050,117590,0.0174334552257845,5,5.75950335912918,FALSE,0.0174334552257845
"1136","60-64","DWP",2009,"Male",2400,121190,0.0198036141595841,5,5.8049344005281,FALSE,0.0198036141595841
"1137","60-64","DWP",2010,"Male",2840,133530,0.0212686287725605,5,5.79674979405377,FALSE,0.0212686287725605
"1138","60-64","DWP",2011,"Male",2970,122420,0.0242607417088711,5,6.04018951151773,FALSE,0.0242607417088711
"1139","60-64","DWP",2012,"Male",2790,112470,0.0248066150973593,5,6.23152840757535,FALSE,0.0248066150973593
"1140","60-64","DWP",2013,"Male",2730,108300,0.025207756232687,5,6.34533702677747,FALSE,0.025207756232687
"1141","65 +","DWP",2008,"Female",380,117590,-0.00323156731014542,6,5.75950335912918,FALSE,-0.00323156731014542
"1142","65 +","DWP",2009,"Female",490,121190,-0.00404323789091509,6,5.8049344005281,FALSE,-0.00404323789091509
"1143","65 +","DWP",2010,"Female",630,133530,-0.00471804088968771,6,5.79674979405377,FALSE,-0.00471804088968771
"1144","65 +","DWP",2011,"Female",730,122420,-0.00596307792844307,6,6.04018951151773,FALSE,-0.00596307792844307
"1145","65 +","DWP",2012,"Female",880,112470,-0.00782430870454343,6,6.23152840757535,FALSE,-0.00782430870454343
"1146","65 +","DWP",2013,"Female",960,108300,-0.00886426592797784,6,6.34533702677747,FALSE,-0.00886426592797784
"1147","65 +","DWP",2008,"Male",230,117590,0.00195594863508802,6,5.75950335912918,FALSE,0.00195594863508802
"1148","65 +","DWP",2009,"Male",300,121190,0.00247545176994802,6,5.8049344005281,FALSE,0.00247545176994802
"1149","65 +","DWP",2010,"Male",420,133530,0.00314536059312514,6,5.79674979405377,FALSE,0.00314536059312514
"1150","65 +","DWP",2011,"Male",480,122420,0.00392092795294886,6,6.04018951151773,FALSE,0.00392092795294886
"1151","65 +","DWP",2012,"Male",590,112470,0.00524584333600071,6,6.23152840757535,FALSE,0.00524584333600071
"1152","65 +","DWP",2013,"Male",660,108300,0.00609418282548476,6,6.34533702677747,FALSE,0.00609418282548476
"1153","< 29","MoD",2008,"Female",3650,81980,-0.044523054403513,1,6.15393998536228,FALSE,-0.044523054403513
"1154","< 29","MoD",2009,"Female",3520,77920,-0.0451745379876797,1,6.2058521560575,FALSE,-0.0451745379876797
"1155","< 29","MoD",2010,"Female",3540,77730,-0.0455422616750289,1,6.24700887688151,FALSE,-0.0455422616750289
"1156","< 29","MoD",2011,"Female",2960,73760,-0.0401301518438178,1,6.38150759219089,FALSE,-0.0401301518438178
"1157","< 29","MoD",2012,"Female",2200,62940,-0.0349539243724182,1,6.42198919605974,FALSE,-0.0349539243724182
"1158","< 29","MoD",2013,"Female",1930,58430,-0.0330309772377203,1,6.46311826116721,FALSE,-0.0330309772377203
"1159","< 29","MoD",2008,"Male",5170,81980,0.0630641619907295,1,6.15393998536228,FALSE,0.0630641619907295
"1160","< 29","MoD",2009,"Male",4950,77920,0.0635266940451745,1,6.2058521560575,FALSE,0.0635266940451745
"1161","< 29","MoD",2010,"Male",5010,77730,0.0644538788112698,1,6.24700887688151,FALSE,0.0644538788112698
"1162","< 29","MoD",2011,"Male",4370,73760,0.0592462039045553,1,6.38150759219089,FALSE,0.0592462039045553
"1163","< 29","MoD",2012,"Male",3510,62940,0.055767397521449,1,6.42198919605974,FALSE,0.055767397521449
"1164","< 29","MoD",2013,"Male",3150,58430,0.0539106623309944,1,6.46311826116721,FALSE,0.0539106623309944
"1165","30-39","MoD",2008,"Female",6340,81980,-0.0773359355940473,2,6.15393998536228,FALSE,-0.0773359355940473
"1166","30-39","MoD",2009,"Female",5940,77920,-0.0762320328542094,2,6.2058521560575,FALSE,-0.0762320328542094
"1167","30-39","MoD",2010,"Female",5790,77730,-0.0744886144345812,2,6.24700887688151,FALSE,-0.0744886144345812
"1168","30-39","MoD",2011,"Female",5200,73760,-0.0704989154013015,2,6.38150759219089,FALSE,-0.0704989154013015
"1169","30-39","MoD",2012,"Female",4380,62940,-0.0695900857959962,2,6.42198919605974,FALSE,-0.0695900857959962
"1170","30-39","MoD",2013,"Female",4060,58430,-0.0694848536710594,2,6.46311826116721,FALSE,-0.0694848536710594
"1171","30-39","MoD",2008,"Male",8540,81980,0.104171749207124,2,6.15393998536228,FALSE,0.104171749207124
"1172","30-39","MoD",2009,"Male",7590,77920,0.0974075975359343,2,6.2058521560575,FALSE,0.0974075975359343
"1173","30-39","MoD",2010,"Male",7290,77730,0.0937861829409494,2,6.24700887688151,FALSE,0.0937861829409494
"1174","30-39","MoD",2011,"Male",6630,73760,0.0898861171366594,2,6.38150759219089,FALSE,0.0898861171366594
"1175","30-39","MoD",2012,"Male",5710,62940,0.0907213218938672,2,6.42198919605974,FALSE,0.0907213218938672
"1176","30-39","MoD",2013,"Male",5270,58430,0.0901933938045524,2,6.46311826116721,FALSE,0.0901933938045524
"1177","40-49","MoD",2008,"Female",9800,81980,-0.119541351549158,3,6.15393998536228,FALSE,-0.119541351549158
"1178","40-49","MoD",2009,"Female",9540,77920,-0.122433264887064,3,6.2058521560575,FALSE,-0.122433264887064
"1179","40-49","MoD",2010,"Female",9490,77730,-0.122089283416956,3,6.24700887688151,FALSE,-0.122089283416956
"1180","40-49","MoD",2011,"Female",8840,73760,-0.119848156182213,3,6.38150759219089,FALSE,-0.119848156182213
"1181","40-49","MoD",2012,"Female",7680,62940,-0.122020972354623,3,6.42198919605974,FALSE,-0.122020972354623
"1182","40-49","MoD",2013,"Female",7040,58430,-0.120486051685778,3,6.46311826116721,FALSE,-0.120486051685778
"1183","40-49","MoD",2008,"Male",17170,81980,0.209441327152964,3,6.15393998536228,FALSE,0.209441327152964
"1184","40-49","MoD",2009,"Male",15850,77920,0.203413757700205,3,6.2058521560575,FALSE,0.203413757700205
"1185","40-49","MoD",2010,"Male",15440,77730,0.198636305158883,3,6.24700887688151,FALSE,0.198636305158883
"1186","40-49","MoD",2011,"Male",14370,73760,0.194821041214751,3,6.38150759219089,FALSE,0.194821041214751
"1187","40-49","MoD",2012,"Male",12420,62940,0.197330791229743,3,6.42198919605974,FALSE,0.197330791229743
"1188","40-49","MoD",2013,"Male",11250,58430,0.192538079753551,3,6.46311826116721,FALSE,0.192538079753551
"1189","50-59","MoD",2008,"Female",7150,81980,-0.0872163942424982,4,6.15393998536228,FALSE,-0.0872163942424982
"1190","50-59","MoD",2009,"Female",7040,77920,-0.0903490759753593,4,6.2058521560575,FALSE,-0.0903490759753593
"1191","50-59","MoD",2010,"Female",7200,77730,-0.0926283288305673,4,6.24700887688151,FALSE,-0.0926283288305673
"1192","50-59","MoD",2011,"Female",7260,73760,-0.0984273318872017,4,6.38150759219089,FALSE,-0.0984273318872017
"1193","50-59","MoD",2012,"Female",6140,62940,-0.0975532252939307,4,6.42198919605974,FALSE,-0.0975532252939307
"1194","50-59","MoD",2013,"Female",5970,58430,-0.102173540989218,4,6.46311826116721,FALSE,-0.102173540989218
"1195","50-59","MoD",2008,"Male",17050,81980,0.207977555501342,4,6.15393998536228,FALSE,0.207977555501342
"1196","50-59","MoD",2009,"Male",16200,77920,0.207905544147844,4,6.2058521560575,FALSE,0.207905544147844
"1197","50-59","MoD",2010,"Male",16260,77730,0.209185642609031,4,6.24700887688151,FALSE,0.209185642609031
"1198","50-59","MoD",2011,"Male",16160,73760,0.219088937093275,4,6.38150759219089,FALSE,0.219088937093275
"1199","50-59","MoD",2012,"Male",14350,62940,0.227994915792819,4,6.42198919605974,FALSE,0.227994915792819
"1200","50-59","MoD",2013,"Male",13730,58430,0.234982029779223,4,6.46311826116721,FALSE,0.234982029779223
"1201","60-64","MoD",2008,"Female",1410,81980,-0.0171993169065626,5,6.15393998536228,FALSE,-0.0171993169065626
"1202","60-64","MoD",2009,"Female",1420,77920,-0.018223819301848,5,6.2058521560575,FALSE,-0.018223819301848
"1203","60-64","MoD",2010,"Female",1450,77730,-0.0186543162228226,5,6.24700887688151,FALSE,-0.0186543162228226
"1204","60-64","MoD",2011,"Female",1490,73760,-0.0202006507592191,5,6.38150759219089,FALSE,-0.0202006507592191
"1205","60-64","MoD",2012,"Female",1080,62940,-0.0171591992373689,5,6.42198919605974,FALSE,-0.0171591992373689
"1206","60-64","MoD",2013,"Female",940,58430,-0.0160876262194078,5,6.46311826116721,FALSE,-0.0160876262194078
"1207","60-64","MoD",2008,"Male",5170,81980,0.0630641619907295,5,6.15393998536228,FALSE,0.0630641619907295
"1208","60-64","MoD",2009,"Male",5200,77920,0.066735112936345,5,6.2058521560575,FALSE,0.066735112936345
"1209","60-64","MoD",2010,"Male",5360,77730,0.068956644796089,5,6.24700887688151,FALSE,0.068956644796089
"1210","60-64","MoD",2011,"Male",5280,73760,0.0715835140997831,5,6.38150759219089,FALSE,0.0715835140997831
"1211","60-64","MoD",2012,"Male",4270,62940,0.0678423895773753,5,6.42198919605974,FALSE,0.0678423895773753
"1212","60-64","MoD",2013,"Male",3830,58430,0.0655485195960979,5,6.46311826116721,FALSE,0.0655485195960979
"1213","65 +","MoD",2008,"Female",90,81980,-0.00109782873871676,6,6.15393998536228,FALSE,-0.00109782873871676
"1214","65 +","MoD",2009,"Female",140,77920,-0.00179671457905544,6,6.2058521560575,FALSE,-0.00179671457905544
"1215","65 +","MoD",2010,"Female",180,77730,-0.00231570822076418,6,6.24700887688151,FALSE,-0.00231570822076418
"1216","65 +","MoD",2011,"Female",230,73760,-0.00311822125813449,6,6.38150759219089,FALSE,-0.00311822125813449
"1217","65 +","MoD",2012,"Female",210,62940,-0.00333651096282174,6,6.42198919605974,FALSE,-0.00333651096282174
"1218","65 +","MoD",2013,"Female",230,58430,-0.00393633407496149,6,6.46311826116721,FALSE,-0.00393633407496149
"1219","65 +","MoD",2008,"Male",420,81980,0.00512320078067821,6,6.15393998536228,FALSE,0.00512320078067821
"1220","65 +","MoD",2009,"Male",530,77920,0.00680184804928131,6,6.2058521560575,FALSE,0.00680184804928131
"1221","65 +","MoD",2010,"Male",720,77730,0.00926283288305673,6,6.24700887688151,FALSE,0.00926283288305673
"1222","65 +","MoD",2011,"Male",970,73760,0.0131507592190889,6,6.38150759219089,FALSE,0.0131507592190889
"1223","65 +","MoD",2012,"Male",990,62940,0.0157292659675882,6,6.42198919605974,FALSE,0.0157292659675882
"1224","65 +","MoD",2013,"Male",1030,58430,0.0176279308574362,6,6.46311826116721,FALSE,0.0176279308574362
"1225","< 29","DECC",2008,"Female",0,0,NA,1,NA,FALSE,NA
"1226","< 29","DECC",2009,"Female",80,920,-0.0869565217391304,1,5.1304347826087,FALSE,-0.0869565217391304
"1227","< 29","DECC",2010,"Female",110,1060,-0.10377358490566,1,5,FALSE,-0.10377358490566
"1228","< 29","DECC",2011,"Female",90,1180,-0.076271186440678,1,5.11864406779661,FALSE,-0.076271186440678
"1229","< 29","DECC",2012,"Female",100,1310,-0.0763358778625954,1,5.05343511450382,FALSE,-0.0763358778625954
"1230","< 29","DECC",2013,"Female",140,1450,-0.096551724137931,1,4.97931034482759,FALSE,-0.096551724137931
"1231","< 29","DECC",2008,"Male",0,0,NA,1,NA,FALSE,NA
"1232","< 29","DECC",2009,"Male",80,920,0.0869565217391304,1,5.1304347826087,FALSE,0.0869565217391304
"1233","< 29","DECC",2010,"Male",90,1060,0.0849056603773585,1,5,FALSE,0.0849056603773585
"1234","< 29","DECC",2011,"Male",90,1180,0.076271186440678,1,5.11864406779661,FALSE,0.076271186440678
"1235","< 29","DECC",2012,"Male",110,1310,0.083969465648855,1,5.05343511450382,FALSE,0.083969465648855
"1236","< 29","DECC",2013,"Male",110,1450,0.0758620689655172,1,4.97931034482759,FALSE,0.0758620689655172
"1237","30-39","DECC",2008,"Female",0,0,NA,2,NA,FALSE,NA
"1238","30-39","DECC",2009,"Female",130,920,-0.141304347826087,2,5.1304347826087,FALSE,-0.141304347826087
"1239","30-39","DECC",2010,"Female",170,1060,-0.160377358490566,2,5,FALSE,-0.160377358490566
"1240","30-39","DECC",2011,"Female",210,1180,-0.177966101694915,2,5.11864406779661,FALSE,-0.177966101694915
"1241","30-39","DECC",2012,"Female",240,1310,-0.183206106870229,2,5.05343511450382,FALSE,-0.183206106870229
"1242","30-39","DECC",2013,"Female",270,1450,-0.186206896551724,2,4.97931034482759,FALSE,-0.186206896551724
"1243","30-39","DECC",2008,"Male",0,0,NA,2,NA,FALSE,NA
"1244","30-39","DECC",2009,"Male",170,920,0.184782608695652,2,5.1304347826087,FALSE,0.184782608695652
"1245","30-39","DECC",2010,"Male",190,1060,0.179245283018868,2,5,FALSE,0.179245283018868
"1246","30-39","DECC",2011,"Male",230,1180,0.194915254237288,2,5.11864406779661,FALSE,0.194915254237288
"1247","30-39","DECC",2012,"Male",260,1310,0.198473282442748,2,5.05343511450382,FALSE,0.198473282442748
"1248","30-39","DECC",2013,"Male",290,1450,0.2,2,4.97931034482759,FALSE,0.2
"1249","40-49","DECC",2008,"Female",0,0,NA,3,NA,FALSE,NA
"1250","40-49","DECC",2009,"Female",110,920,-0.119565217391304,3,5.1304347826087,FALSE,-0.119565217391304
"1251","40-49","DECC",2010,"Female",120,1060,-0.113207547169811,3,5,FALSE,-0.113207547169811
"1252","40-49","DECC",2011,"Female",130,1180,-0.110169491525424,3,5.11864406779661,FALSE,-0.110169491525424
"1253","40-49","DECC",2012,"Female",140,1310,-0.106870229007634,3,5.05343511450382,FALSE,-0.106870229007634
"1254","40-49","DECC",2013,"Female",160,1450,-0.110344827586207,3,4.97931034482759,FALSE,-0.110344827586207
"1255","40-49","DECC",2008,"Male",0,0,NA,3,NA,FALSE,NA
"1256","40-49","DECC",2009,"Male",160,920,0.173913043478261,3,5.1304347826087,FALSE,0.173913043478261
"1257","40-49","DECC",2010,"Male",180,1060,0.169811320754717,3,5,FALSE,0.169811320754717
"1258","40-49","DECC",2011,"Male",190,1180,0.161016949152542,3,5.11864406779661,FALSE,0.161016949152542
"1259","40-49","DECC",2012,"Male",200,1310,0.152671755725191,3,5.05343511450382,FALSE,0.152671755725191
"1260","40-49","DECC",2013,"Male",210,1450,0.144827586206897,3,4.97931034482759,FALSE,0.144827586206897
"1261","50-59","DECC",2008,"Female",0,0,NA,4,NA,FALSE,NA
